Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,OperatingMargin,SalesMethod
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,$45.00 ,400,"$180,000 ","$81,000 ",Operating Margin,Outlet
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$45.00 ,375,"$168,750 ","$67,500 ",Operating Margin,Outlet
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,$55.00 ,350,"$192,500 ","$115,500 ",Operating Margin,Outlet
Kohl's,1189833,2/25/2021,Midwest,Montana,Billings,Women's Apparel,$60.00 ,400,"$240,000 ","$60,000 ",Operating Margin,Outlet
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,$40.00 ,575,"$230,000 ","$103,500 ",Operating Margin,Outlet
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$45.00 ,575,"$258,750 ","$77,625 ",Operating Margin,Outlet
Kohl's,1189833,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,$40.00 ,425,"$170,000 ","$76,500 ",Operating Margin,Outlet
Kohl's,1189833,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$40.00 ,425,"$170,000 ","$68,000 ",Operating Margin,Outlet
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,$55.00 ,375,"$206,250 ","$123,750 ",Operating Margin,Outlet
Kohl's,1189833,3/3/2021,Midwest,Montana,Billings,Women's Apparel,$60.00 ,475,"$285,000 ","$71,250 ",Operating Margin,Outlet
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,$45.00 ,675,"$303,750 ","$136,688 ",Operating Margin,Outlet
Kohl's,1189833,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$50.00 ,675,"$337,500 ","$101,250 ",Operating Margin,Outlet
Kohl's,1189833,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,$45.00 ,475,"$213,750 ","$96,188 ",Operating Margin,Outlet
Kohl's,1189833,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$45.00 ,475,"$213,750 ","$85,500 ",Operating Margin,Outlet
Kohl's,1189833,3/8/2021,Midwest,Montana,Billings,Men's Apparel,$55.00 ,400,"$220,000 ","$132,000 ",Operating Margin,Outlet
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,$60.00 ,500,"$300,000 ","$75,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,$20.00 ,700,"$140,000 ","$49,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$30.00 ,700,"$210,000 ","$73,500 ",Operating Margin,Outlet
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,$30.00 ,500,"$150,000 ","$52,500 ",Operating Margin,Outlet
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$35.00 ,500,"$175,000 ","$78,750 ",Operating Margin,Outlet
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,$40.00 ,350,"$140,000 ","$42,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,$35.00 ,500,"$175,000 ","$87,500 ",Operating Margin,Outlet
Sports Direct,1197831,3/16/2021,South,Tennessee,Knoxville,Men's Street Footwear,$25.00 ,650,"$162,500 ","$56,875 ",Operating Margin,Outlet
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$35.00 ,625,"$218,750 ","$76,563 ",Operating Margin,Outlet
Sports Direct,1197831,3/18/2021,South,Tennessee,Knoxville,Women's Street Footwear,$35.00 ,450,"$157,500 ","$55,125 ",Operating Margin,Outlet
Sports Direct,1197831,3/19/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$35.00 ,400,"$140,000 ","$63,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/20/2021,South,Tennessee,Knoxville,Men's Apparel,$40.00 ,275,"$110,000 ","$33,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/21/2021,South,Tennessee,Knoxville,Women's Apparel,$35.00 ,475,"$166,250 ","$83,125 ",Operating Margin,Outlet
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,$30.00 ,650,"$195,000 ","$78,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$40.00 ,650,"$260,000 ","$104,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/24/2021,South,Tennessee,Knoxville,Women's Street Footwear,$30.00 ,475,"$142,500 ","$57,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$35.00 ,375,"$131,250 ","$65,625 ",Operating Margin,Outlet
Sports Direct,1197831,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,$40.00 ,275,"$110,000 ","$38,500 ",Operating Margin,Outlet
Sports Direct,1197831,3/27/2021,South,Tennessee,Knoxville,Women's Apparel,$35.00 ,425,"$148,750 ","$81,813 ",Operating Margin,Outlet
Sports Direct,1197831,3/28/2021,South,Tennessee,Knoxville,Men's Street Footwear,$20.00 ,675,"$135,000 ","$54,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$25.00 ,675,"$168,750 ","$67,500 ",Operating Margin,Outlet
Sports Direct,1197831,3/30/2021,South,Tennessee,Knoxville,Women's Street Footwear,$20.00 ,500,"$100,000 ","$40,000 ",Operating Margin,Outlet
Sports Direct,1197831,3/31/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$25.00 ,400,"$100,000 ","$50,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/1/2021,South,Tennessee,Knoxville,Men's Apparel,$30.00 ,300,"$90,000 ","$31,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/2/2021,South,Tennessee,Knoxville,Women's Apparel,$25.00 ,575,"$143,750 ","$79,063 ",Operating Margin,Outlet
Sports Direct,1197831,4/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,$15.00 ,725,"$108,750 ","$43,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$25.00 ,750,"$187,500 ","$75,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,$20.00 ,600,"$120,000 ","$48,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$30.00 ,525,"$157,500 ","$78,750 ",Operating Margin,Outlet
Sports Direct,1197831,4/7/2021,South,Tennessee,Knoxville,Men's Apparel,$45.00 ,425,"$191,250 ","$66,938 ",Operating Margin,Outlet
Sports Direct,1197831,4/8/2021,South,Tennessee,Knoxville,Women's Apparel,$40.00 ,775,"$310,000 ","$170,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,$40.00 ,775,"$310,000 ","$124,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$45.00 ,775,"$348,750 ","$139,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,$40.00 ,650,"$260,000 ","$104,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$40.00 ,600,"$240,000 ","$120,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/13/2021,South,Tennessee,Knoxville,Men's Apparel,$45.00 ,500,"$225,000 ","$78,750 ",Operating Margin,Outlet
Sports Direct,1197831,4/14/2021,South,Tennessee,Knoxville,Women's Apparel,$50.00 ,875,"$437,500 ","$240,625 ",Operating Margin,Outlet
Sports Direct,1197831,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,$40.00 ,825,"$330,000 ","$148,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$45.00 ,825,"$371,250 ","$167,063 ",Operating Margin,Outlet
Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,$40.00 ,975,"$390,000 ","$175,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$40.00 ,575,"$230,000 ","$126,500 ",Operating Margin,Outlet
Sports Direct,1197831,4/19/2021,South,Tennessee,Knoxville,Men's Apparel,$45.00 ,550,"$247,500 ","$99,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,$55.00 ,825,"$453,750 ","$272,250 ",Operating Margin,Outlet
Sports Direct,1197831,4/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,$45.00 ,775,"$348,750 ","$156,938 ",Operating Margin,Outlet
Sports Direct,1197831,4/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$55.00 ,775,"$426,250 ","$191,813 ",Operating Margin,Outlet
Sports Direct,1197831,4/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,$50.00 ,950,"$475,000 ","$213,750 ",Operating Margin,Outlet
Sports Direct,1197831,4/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$45.00 ,475,"$213,750 ","$117,563 ",Operating Margin,Outlet
Sports Direct,1197831,4/25/2021,South,Tennessee,Knoxville,Men's Apparel,$50.00 ,475,"$237,500 ","$95,000 ",Operating Margin,Outlet
Sports Direct,1197831,4/26/2021,South,Tennessee,Knoxville,Women's Apparel,$55.00 ,725,"$398,750 ","$239,250 ",Operating Margin,Outlet
Sports Direct,1197831,4/27/2021,South,Tennessee,Knoxville,Men's Street Footwear,$50.00 ,675,"$337,500 ","$151,875 ",Operating Margin,Outlet
Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$50.00 ,625,"$312,500 ","$140,625 ",Operating Margin,Outlet
Sports Direct,1197831,4/29/2021,South,Tennessee,Knoxville,Women's Street Footwear,$55.00 ,675,"$371,250 ","$167,063 ",Operating Margin,Outlet
Sports Direct,1197831,4/30/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$55.00 ,400,"$220,000 ","$121,000 ",Operating Margin,Outlet
Sports Direct,1197831,5/1/2021,South,Tennessee,Knoxville,Men's Apparel,$50.00 ,400,"$200,000 ","$80,000 ",Operating Margin,Outlet
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,$45.00 ,625,"$281,250 ","$168,750 ",Operating Margin,Outlet
Sports Direct,1197831,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,$35.00 ,575,"$201,250 ","$90,563 ",Operating Margin,Outlet
Sports Direct,1197831,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$35.00 ,575,"$201,250 ","$90,563 ",Operating Margin,Outlet
Sports Direct,1197831,5/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,$40.00 ,525,"$210,000 ","$94,500 ",Operating Margin,Outlet
Sports Direct,1197831,5/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$40.00 ,375,"$150,000 ","$82,500 ",Operating Margin,Outlet
Sports Direct,1197831,5/7/2021,South,Tennessee,Knoxville,Men's Apparel,$35.00 ,350,"$122,500 ","$49,000 ",Operating Margin,Outlet
Sports Direct,1197831,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,$45.00 ,525,"$236,250 ","$141,750 ",Operating Margin,Outlet
Sports Direct,1197831,5/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,$30.00 ,675,"$202,500 ","$91,125 ",Operating Margin,Outlet
Sports Direct,1197831,5/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$30.00 ,675,"$202,500 ","$91,125 ",Operating Margin,Outlet
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,$55.00 ,600,"$330,000 ","$148,500 ",Operating Margin,Outlet
